musicId,frameTime,Arousal(mean),Valence(mean)
1230,28.0,0.5775,0.6025
1230,28.5,0.5785,0.599
1230,29.0,0.5785,0.5995
1230,29.5,0.5795,0.6015
1230,30.0,0.5755,0.6035
1230,30.5,0.5825,0.5835
1230,31.0,0.5865,0.5805
1230,31.5,0.5965,0.5805
1230,32.0,0.597,0.583
1230,32.5,0.595,0.5845
1230,33.0,0.5915,0.586
1230,33.5,0.5915,0.587
1230,34.0,0.593,0.5875
1230,34.5,0.59,0.574
1230,35.0,0.5915,0.5775
1230,35.5,0.5925,0.5895
1230,36.0,0.6,0.5925
1230,36.5,0.603,0.594
1230,37.0,0.6005,0.596
1230,37.5,0.6025,0.597
1230,38.0,0.602,0.6
1230,38.5,0.603,0.6005
1230,39.0,0.6055,0.5975
1230,39.5,0.6055,0.596
1230,40.0,0.6115,0.602
1230,40.5,0.6075,0.603
1230,41.0,0.6105,0.603
1230,41.5,0.609,0.6005
1230,42.0,0.6085,0.6
1230,42.5,0.6105,0.599
1230,43.0,0.6115,0.597
1230,43.5,0.612,0.5995
1230,44.0,0.6105,0.598
1230,44.5,0.611,0.598
1231,15.0,0.7695,0.553
1231,15.5,0.774,0.5545
1231,16.0,0.7745,0.5545
1231,16.5,0.773,0.552
1231,17.0,0.7745,0.549
1231,17.5,0.7715,0.5555
1231,18.0,0.774,0.5545
1231,18.5,0.7805,0.5505
1231,19.0,0.7795,0.555
1231,19.5,0.7765,0.5545
1231,20.0,0.778,0.5565
1231,20.5,0.7765,0.5615
1231,21.0,0.7765,0.559
1231,21.5,0.78,0.5645
1231,22.0,0.7805,0.562
1231,22.5,0.7685,0.558
1231,23.0,0.768,0.564
1231,23.5,0.77,0.5575
1231,24.0,0.775,0.5605
1231,24.5,0.778,0.5615
1231,25.0,0.773,0.5655
1231,25.5,0.769,0.575
1231,26.0,0.7545,0.5705
1231,26.5,0.746,0.5705
1231,27.0,0.759,0.562
1231,27.5,0.7625,0.5715
1231,28.0,0.7655,0.5695
1231,28.5,0.771,0.5685
1231,29.0,0.7745,0.579
1231,29.5,0.7755,0.57
1231,30.0,0.776,0.566
1231,30.5,0.781,0.577
1231,31.0,0.776,0.574
1231,31.5,0.769,0.578
1231,32.0,0.7755,0.579
1231,32.5,0.775,0.5895
1231,33.0,0.7735,0.597
1231,33.5,0.774,0.608
1231,34.0,0.7715,0.608
1231,34.5,0.768,0.599
1231,35.0,0.757,0.603
1231,35.5,0.756,0.6045
1231,36.0,0.7665,0.6045
1231,36.5,0.772,0.6095
1231,37.0,0.767,0.605
1231,37.5,0.769,0.607
1231,38.0,0.768,0.6075
1231,38.5,0.769,0.6025
1231,39.0,0.7745,0.596
1231,39.5,0.775,0.593
1231,40.0,0.772,0.5895
1231,40.5,0.773,0.5955
1231,41.0,0.7715,0.591
1231,41.5,0.7685,0.5835
1231,42.0,0.77,0.592
1231,42.5,0.77,0.592
1231,43.0,0.7715,0.585
1231,43.5,0.771,0.591
1231,44.0,0.768,0.594
1231,44.5,0.7695,0.5905
1232,15.0,0.707,0.7415
1232,15.5,0.703,0.744
1232,16.0,0.7075,0.7425
1232,16.5,0.7125,0.744
1232,17.0,0.713,0.7465
1232,17.5,0.711,0.746
1232,18.0,0.7115,0.7495
1232,18.5,0.756,0.748
1232,19.0,0.76,0.7435
1232,19.5,0.7505,0.744
1232,20.0,0.752,0.7435
1232,20.5,0.751,0.743
1232,21.0,0.7555,0.738
1232,21.5,0.753,0.7375
1232,22.0,0.753,0.7425
1232,22.5,0.751,0.7425
1232,23.0,0.751,0.738
1232,23.5,0.753,0.7335
1232,24.0,0.754,0.735
1232,24.5,0.7525,0.737
1232,25.0,0.749,0.734
1232,25.5,0.749,0.7375
1232,26.0,0.752,0.739
1232,26.5,0.7585,0.7385
1232,27.0,0.757,0.739
1232,27.5,0.7605,0.738
1232,28.0,0.768,0.7445
1232,28.5,0.7695,0.7485
1232,29.0,0.7645,0.7495
1232,29.5,0.765,0.751
1232,30.0,0.772,0.7555
1232,30.5,0.7755,0.7565
1232,31.0,0.7715,0.7545
1232,31.5,0.7735,0.755
1232,32.0,0.7775,0.7545
1232,32.5,0.7765,0.7545
1232,33.0,0.7735,0.755
1232,33.5,0.7735,0.7555
1232,34.0,0.778,0.7555
1232,34.5,0.7765,0.757
1232,35.0,0.7805,0.756
1232,35.5,0.779,0.7565
1232,36.0,0.7755,0.7565
1232,36.5,0.7795,0.7565
1232,37.0,0.7745,0.7565
1232,37.5,0.775,0.758
1232,38.0,0.78,0.7565
1232,38.5,0.7775,0.7575
1232,39.0,0.782,0.7615
1232,39.5,0.7705,0.7615
1232,40.0,0.7745,0.771
1232,40.5,0.777,0.7775
1232,41.0,0.7775,0.7865
1232,41.5,0.7795,0.7885
1232,42.0,0.777,0.789
1232,42.5,0.7825,0.7895
1232,43.0,0.7835,0.7905
1232,43.5,0.7815,0.793
1232,44.0,0.786,0.7925
1232,44.5,0.784,0.794
1233,15.0,0.548,0.6015
1233,15.5,0.5495,0.6025
1233,16.0,0.549,0.6035
1233,16.5,0.551,0.605
1233,17.0,0.5525,0.609
1233,17.5,0.553,0.604
1233,18.0,0.553,0.6065
1233,18.5,0.5515,0.606
1233,19.0,0.5535,0.6075
1233,19.5,0.545,0.6045
1233,20.0,0.545,0.609
1233,20.5,0.5505,0.6105
1233,21.0,0.5535,0.6125
1233,21.5,0.5465,0.6125
1233,22.0,0.543,0.609
1233,22.5,0.5415,0.6
1233,23.0,0.5455,0.6
1233,23.5,0.542,0.604
1233,24.0,0.5485,0.603
1233,24.5,0.546,0.6055
1233,25.0,0.552,0.6095
1233,25.5,0.553,0.607
1233,26.0,0.5555,0.607
1233,26.5,0.552,0.606
1233,27.0,0.5605,0.61
1233,27.5,0.5595,0.615
1233,28.0,0.556,0.6185
1233,28.5,0.5635,0.6195
1233,29.0,0.561,0.613
1233,29.5,0.5675,0.6155
1233,30.0,0.564,0.613
1233,30.5,0.5695,0.6165
1233,31.0,0.5625,0.614
1233,31.5,0.5675,0.6205
1233,32.0,0.5695,0.617
1233,32.5,0.575,0.608
1233,33.0,0.5765,0.603
1233,33.5,0.5795,0.6055
1233,34.0,0.578,0.6045
1233,34.5,0.58,0.6055
1233,35.0,0.581,0.606
1233,35.5,0.5785,0.6045
1233,36.0,0.58,0.6065
1233,36.5,0.581,0.6065
1233,37.0,0.5825,0.61
1233,37.5,0.5745,0.6075
1233,38.0,0.5815,0.607
1233,38.5,0.5825,0.61
1233,39.0,0.5845,0.61
1233,39.5,0.5795,0.6085
1233,40.0,0.586,0.6125
1233,40.5,0.5845,0.6105
1233,41.0,0.5865,0.617
1233,41.5,0.588,0.6205
1233,42.0,0.5775,0.6115
1233,42.5,0.5755,0.6105
1233,43.0,0.571,0.6085
1233,43.5,0.563,0.6025
1233,44.0,0.553,0.5975
1233,44.5,0.5455,0.5955
1234,15.0,0.4205,0.5175
1234,15.5,0.4185,0.5245
1234,16.0,0.409,0.526
1234,16.5,0.4045,0.53
1234,17.0,0.4055,0.5275
1234,17.5,0.407,0.5325
1234,18.0,0.414,0.5165
1234,18.5,0.417,0.5065
1234,19.0,0.413,0.5095
1234,19.5,0.417,0.5355
1234,20.0,0.4165,0.548
1234,20.5,0.4165,0.5505
1234,21.0,0.412,0.552
1234,21.5,0.41,0.548
1234,22.0,0.4075,0.534
1234,22.5,0.3945,0.527
1234,23.0,0.3945,0.5315
1234,23.5,0.3975,0.5285
1234,24.0,0.398,0.538
1234,24.5,0.4085,0.541
1234,25.0,0.41,0.539
1234,25.5,0.4045,0.5445
1234,26.0,0.4065,0.542
1234,26.5,0.4055,0.54
1234,27.0,0.4045,0.5305
1234,27.5,0.4055,0.5325
1234,28.0,0.403,0.5295
1234,28.5,0.398,0.5225
1234,29.0,0.3825,0.52
1234,29.5,0.3845,0.518
1234,30.0,0.383,0.5055
1234,30.5,0.3845,0.504
1234,31.0,0.387,0.52
1234,31.5,0.394,0.525
1234,32.0,0.3925,0.5255
1234,32.5,0.3935,0.528
1234,33.0,0.389,0.5285
1234,33.5,0.385,0.5315
1234,34.0,0.385,0.528
1234,34.5,0.377,0.514
1234,35.0,0.374,0.5155
1234,35.5,0.3775,0.5215
1234,36.0,0.379,0.522
1234,36.5,0.3685,0.515
1234,37.0,0.364,0.501
1234,37.5,0.3665,0.505
1234,38.0,0.3805,0.5215
1234,38.5,0.396,0.5225
1234,39.0,0.4135,0.5275
1234,39.5,0.418,0.5255
1234,40.0,0.4225,0.527
1234,40.5,0.425,0.5315
1234,41.0,0.4235,0.542
1234,41.5,0.422,0.5505
1234,42.0,0.416,0.5545
1234,42.5,0.411,0.5445
1234,43.0,0.419,0.5505
1234,43.5,0.4245,0.553
1234,44.0,0.409,0.549
1234,44.5,0.404,0.5475
1235,15.0,0.671,0.542
1235,15.5,0.689,0.566
1235,16.0,0.7045,0.5785
1235,16.5,0.706,0.57
1235,17.0,0.6975,0.569
1235,17.5,0.7035,0.5675
1235,18.0,0.707,0.5555
1235,18.5,0.702,0.554
1235,19.0,0.707,0.5545
1235,19.5,0.7025,0.5595
1235,20.0,0.7085,0.56
1235,20.5,0.703,0.561
1235,21.0,0.7075,0.56
1235,21.5,0.7,0.559
1235,22.0,0.698,0.563
1235,22.5,0.7005,0.5695
1235,23.0,0.697,0.5745
1235,23.5,0.7005,0.577
1235,24.0,0.701,0.578
1235,24.5,0.7005,0.5755
1235,25.0,0.7005,0.5745
1235,25.5,0.7015,0.578
1235,26.0,0.7005,0.586
1235,26.5,0.702,0.5845
1235,27.0,0.699,0.5705
1235,27.5,0.699,0.567
1235,28.0,0.7,0.5765
1235,28.5,0.7005,0.581
1235,29.0,0.7015,0.5845
1235,29.5,0.699,0.5895
1235,30.0,0.7005,0.5805
1235,30.5,0.6975,0.577
1235,31.0,0.699,0.576
1235,31.5,0.695,0.576
1235,32.0,0.6985,0.578
1235,32.5,0.695,0.5775
1235,33.0,0.697,0.5775
1235,33.5,0.694,0.58
1235,34.0,0.696,0.578
1235,34.5,0.696,0.5705
1235,35.0,0.695,0.567
1235,35.5,0.6965,0.573
1235,36.0,0.698,0.577
1235,36.5,0.6985,0.572
1235,37.0,0.699,0.559
1235,37.5,0.6965,0.567
1235,38.0,0.701,0.5755
1235,38.5,0.6955,0.583
1235,39.0,0.701,0.566
1235,39.5,0.7015,0.563
1235,40.0,0.7015,0.5665
1235,40.5,0.703,0.571
1235,41.0,0.7015,0.5765
1235,41.5,0.7035,0.5835
1235,42.0,0.701,0.5785
1235,42.5,0.7025,0.575
1235,43.0,0.7015,0.582
1235,43.5,0.7035,0.5775
1235,44.0,0.7035,0.5745
1235,44.5,0.702,0.5785
1236,15.0,0.62,0.603
1236,15.5,0.6155,0.6105
1236,16.0,0.604,0.611
1236,16.5,0.5955,0.614
1236,17.0,0.595,0.612
1236,17.5,0.591,0.615
1236,18.0,0.589,0.6125
1236,18.5,0.583,0.6185
1236,19.0,0.5845,0.6105
1236,19.5,0.5865,0.612
1236,20.0,0.5895,0.611
1236,20.5,0.583,0.609
1236,21.0,0.5835,0.6115
1236,21.5,0.587,0.6145
1236,22.0,0.584,0.6125
1236,22.5,0.5825,0.606
1236,23.0,0.5835,0.611
1236,23.5,0.583,0.6105
1236,24.0,0.589,0.6145
1236,24.5,0.5865,0.6015
1236,25.0,0.584,0.5945
1236,25.5,0.5915,0.5915
1236,26.0,0.5865,0.583
1236,26.5,0.587,0.5795
1236,27.0,0.5895,0.58
1236,27.5,0.5885,0.5765
1236,28.0,0.5895,0.579
1236,28.5,0.5875,0.578
1236,29.0,0.581,0.5745
1236,29.5,0.585,0.5775
1236,30.0,0.584,0.5775
1236,30.5,0.5815,0.583
1236,31.0,0.5885,0.5785
1236,31.5,0.6005,0.5825
1236,32.0,0.5985,0.5865
1236,32.5,0.598,0.583
1236,33.0,0.5995,0.578
1236,33.5,0.5995,0.586
1236,34.0,0.6045,0.5815
1236,34.5,0.599,0.579
1236,35.0,0.5975,0.5805
1236,35.5,0.5965,0.5795
1236,36.0,0.5935,0.5855
1236,36.5,0.594,0.5795
1236,37.0,0.595,0.5805
1236,37.5,0.594,0.5835
1236,38.0,0.597,0.582
1236,38.5,0.596,0.5845
1236,39.0,0.599,0.5815
1236,39.5,0.596,0.577
1236,40.0,0.5975,0.588
1236,40.5,0.598,0.594
1236,41.0,0.6,0.59
1236,41.5,0.5995,0.5875
1236,42.0,0.5955,0.5905
1236,42.5,0.5975,0.587
1236,43.0,0.594,0.588
1236,43.5,0.5935,0.589
1236,44.0,0.5945,0.584
1236,44.5,0.597,0.5835
1237,15.0,0.588,0.585
1237,15.5,0.5935,0.5845
1237,16.0,0.592,0.589
1237,16.5,0.5925,0.5815
1237,17.0,0.597,0.566
1237,17.5,0.594,0.5705
1237,18.0,0.5945,0.578
1237,18.5,0.5975,0.584
1237,19.0,0.6,0.5905
1237,19.5,0.5975,0.597
1237,20.0,0.593,0.6005
1237,20.5,0.588,0.59
1237,21.0,0.584,0.5795
1237,21.5,0.5695,0.5815
1237,22.0,0.5655,0.586
1237,22.5,0.565,0.5745
1237,23.0,0.564,0.5625
1237,23.5,0.5685,0.569
1237,24.0,0.5725,0.5675
1237,24.5,0.5645,0.558
1237,25.0,0.562,0.5565
1237,25.5,0.564,0.559
1237,26.0,0.5625,0.558
1237,26.5,0.562,0.55
1237,27.0,0.5615,0.5535
1237,27.5,0.56,0.5555
1237,28.0,0.5485,0.545
1237,28.5,0.536,0.522
1237,29.0,0.534,0.5145
1237,29.5,0.536,0.5175
1237,30.0,0.539,0.5175
1237,30.5,0.538,0.5255
1237,31.0,0.542,0.5285
1237,31.5,0.5415,0.527
1237,32.0,0.5435,0.518
1237,32.5,0.5355,0.517
1237,33.0,0.527,0.515
1237,33.5,0.51,0.507
1237,34.0,0.5095,0.4525
1237,34.5,0.525,0.473
1237,35.0,0.5535,0.492
1237,35.5,0.5685,0.502
1237,36.0,0.5745,0.505
1237,36.5,0.5755,0.498
1237,37.0,0.5725,0.4975
1237,37.5,0.5655,0.479
1237,38.0,0.5565,0.4745
1237,38.5,0.5525,0.477
1237,39.0,0.551,0.478
1237,39.5,0.561,0.4855
1237,40.0,0.5685,0.4875
1237,40.5,0.561,0.4855
1237,41.0,0.527,0.4795
1237,41.5,0.526,0.4845
1237,42.0,0.5235,0.491
1237,42.5,0.516,0.496
1237,43.0,0.516,0.4925
1237,43.5,0.5205,0.4955
1237,44.0,0.5175,0.499
1237,44.5,0.518,0.491
1238,15.0,0.688,0.6225
1238,15.5,0.695,0.6205
1238,16.0,0.702,0.622
1238,16.5,0.7035,0.627
1238,17.0,0.704,0.6305
1238,17.5,0.7055,0.633
1238,18.0,0.7045,0.6295
1238,18.5,0.708,0.6285
1238,19.0,0.7105,0.63
1238,19.5,0.7165,0.634
1238,20.0,0.7145,0.6335
1238,20.5,0.7165,0.6275
1238,21.0,0.7145,0.6275
1238,21.5,0.707,0.6285
1238,22.0,0.7075,0.627
1238,22.5,0.708,0.626
1238,23.0,0.7055,0.628
1238,23.5,0.7095,0.627
1238,24.0,0.704,0.625
1238,24.5,0.703,0.626
1238,25.0,0.704,0.627
1238,25.5,0.703,0.628
1238,26.0,0.704,0.628
1238,26.5,0.709,0.625
1238,27.0,0.709,0.616
1238,27.5,0.705,0.603
1238,28.0,0.708,0.604
1238,28.5,0.709,0.605
1238,29.0,0.708,0.6035
1238,29.5,0.709,0.603
1238,30.0,0.709,0.6055
1238,30.5,0.709,0.606
1238,31.0,0.7105,0.605
1238,31.5,0.7115,0.604
1238,32.0,0.714,0.5985
1238,32.5,0.713,0.597
1238,33.0,0.711,0.5975
1238,33.5,0.711,0.597
1238,34.0,0.7125,0.596
1238,34.5,0.712,0.5915
1238,35.0,0.713,0.5925
1238,35.5,0.713,0.595
1238,36.0,0.7155,0.594
1238,36.5,0.7125,0.591
1238,37.0,0.714,0.5915
1238,37.5,0.714,0.59
1238,38.0,0.712,0.5895
1238,38.5,0.712,0.5905
1238,39.0,0.7125,0.5905
1238,39.5,0.72,0.589
1238,40.0,0.7195,0.587
1238,40.5,0.719,0.5845
1238,41.0,0.7205,0.582
1238,41.5,0.72,0.583
1238,42.0,0.7215,0.5835
1238,42.5,0.7215,0.5795
1238,43.0,0.7225,0.577
1238,43.5,0.7235,0.576
1238,44.0,0.723,0.5785
1238,44.5,0.7215,0.579
1239,15.0,0.808,0.641
1239,15.5,0.8075,0.642
1239,16.0,0.808,0.6435
1239,16.5,0.8015,0.645
1239,17.0,0.8035,0.6445
1239,17.5,0.807,0.642
1239,18.0,0.8075,0.643
1239,18.5,0.8035,0.644
1239,19.0,0.8045,0.6435
1239,19.5,0.808,0.6465
1239,20.0,0.8075,0.6465
1239,20.5,0.806,0.641
1239,21.0,0.8065,0.6405
1239,21.5,0.8085,0.642
1239,22.0,0.8085,0.6365
1239,22.5,0.8095,0.63
1239,23.0,0.813,0.6305
1239,23.5,0.811,0.623
1239,24.0,0.8105,0.6215
1239,24.5,0.8095,0.618
1239,25.0,0.8065,0.6175
1239,25.5,0.818,0.62
1239,26.0,0.8175,0.6205
1239,26.5,0.819,0.6255
1239,27.0,0.8185,0.6245
1239,27.5,0.8175,0.6305
1239,28.0,0.819,0.6355
1239,28.5,0.8215,0.641
1239,29.0,0.8115,0.6285
1239,29.5,0.811,0.626
1239,30.0,0.825,0.6315
1239,30.5,0.8235,0.6325
1239,31.0,0.8115,0.6295
1239,31.5,0.8135,0.6225
1239,32.0,0.8215,0.628
1239,32.5,0.821,0.625
1239,33.0,0.8065,0.6245
1239,33.5,0.817,0.63
1239,34.0,0.819,0.6265
1239,34.5,0.8195,0.6235
1239,35.0,0.8195,0.622
1239,35.5,0.8235,0.626
1239,36.0,0.811,0.6225
1239,36.5,0.8145,0.6145
1239,37.0,0.818,0.6145
1239,37.5,0.8215,0.6125
1239,38.0,0.8225,0.6185
1239,38.5,0.8215,0.6195
1239,39.0,0.8205,0.6165
1239,39.5,0.822,0.617
1239,40.0,0.823,0.616
1239,40.5,0.823,0.6155
1239,41.0,0.831,0.6195
1239,41.5,0.827,0.6155
1239,42.0,0.829,0.618
1239,42.5,0.834,0.62
1239,43.0,0.833,0.6235
1239,43.5,0.831,0.6205
1239,44.0,0.8355,0.645
1239,44.5,0.8195,0.6805
1240,15.0,0.3865,0.3245
1240,15.5,0.3945,0.3275
1240,16.0,0.396,0.328
1240,16.5,0.3745,0.33
1240,17.0,0.3695,0.3245
1240,17.5,0.37,0.3115
1240,18.0,0.3635,0.307
1240,18.5,0.3655,0.3005
1240,19.0,0.3665,0.2955
1240,19.5,0.3765,0.3075
1240,20.0,0.38,0.3115
1240,20.5,0.375,0.31
1240,21.0,0.365,0.3065
1240,21.5,0.3655,0.304
1240,22.0,0.3615,0.3035
1240,22.5,0.36,0.308
1240,23.0,0.3655,0.3165
1240,23.5,0.357,0.3135
1240,24.0,0.3565,0.311
1240,24.5,0.3645,0.318
1240,25.0,0.3635,0.2955
1240,25.5,0.345,0.287
1240,26.0,0.337,0.2905
1240,26.5,0.3375,0.297
1240,27.0,0.33,0.302
1240,27.5,0.319,0.312
1240,28.0,0.324,0.315
1240,28.5,0.3385,0.311
1240,29.0,0.352,0.314
1240,29.5,0.3565,0.3185
1240,30.0,0.3545,0.322
1240,30.5,0.3455,0.3185
1240,31.0,0.34,0.303
1240,31.5,0.3345,0.283
1240,32.0,0.3255,0.282
1240,32.5,0.3335,0.2855
1240,33.0,0.3345,0.295
1240,33.5,0.3295,0.291
1240,34.0,0.3335,0.293
1240,34.5,0.332,0.3015
1240,35.0,0.335,0.2965
1240,35.5,0.336,0.295
1240,36.0,0.3405,0.3
1240,36.5,0.339,0.3
1240,37.0,0.3395,0.2985
1240,37.5,0.345,0.298
1240,38.0,0.342,0.2975
1240,38.5,0.3455,0.2895
1240,39.0,0.348,0.284
1240,39.5,0.3545,0.2855
1240,40.0,0.349,0.2915
1240,40.5,0.354,0.292
1240,41.0,0.36,0.296
1240,41.5,0.3565,0.287
1240,42.0,0.351,0.2725
1240,42.5,0.3565,0.2805
1240,43.0,0.362,0.2765
1240,43.5,0.359,0.274
1240,44.0,0.36,0.277
1240,44.5,0.3635,0.283
1241,15.0,0.5095,0.534
1241,15.5,0.516,0.5485
1241,16.0,0.5175,0.5525
1241,16.5,0.518,0.5495
1241,17.0,0.52,0.551
1241,17.5,0.5215,0.5495
1241,18.0,0.523,0.549
1241,18.5,0.5235,0.55
1241,19.0,0.523,0.548
1241,19.5,0.523,0.563
1241,20.0,0.523,0.563
1241,20.5,0.5245,0.563
1241,21.0,0.5255,0.5615
1241,21.5,0.53,0.562
1241,22.0,0.5325,0.5615
1241,22.5,0.5305,0.5605
1241,23.0,0.534,0.56
1241,23.5,0.538,0.554
1241,24.0,0.534,0.551
1241,24.5,0.533,0.549
1241,25.0,0.511,0.55
1241,25.5,0.506,0.5485
1241,26.0,0.5095,0.5465
1241,26.5,0.51,0.546
1241,27.0,0.506,0.547
1241,27.5,0.5105,0.547
1241,28.0,0.5105,0.5465
1241,28.5,0.51,0.5465
1241,29.0,0.5105,0.5455
1241,29.5,0.511,0.531
1241,30.0,0.511,0.527
1241,30.5,0.511,0.523
1241,31.0,0.5105,0.521
1241,31.5,0.511,0.5215
1241,32.0,0.511,0.523
1241,32.5,0.511,0.523
1241,33.0,0.511,0.523
1241,33.5,0.5115,0.521
1241,34.0,0.5115,0.5205
1241,34.5,0.5115,0.5205
1241,35.0,0.5115,0.521
1241,35.5,0.5115,0.5205
1241,36.0,0.511,0.5205
1241,36.5,0.5105,0.52
1241,37.0,0.5105,0.522
1241,37.5,0.511,0.5225
1241,38.0,0.5125,0.5235
1241,38.5,0.511,0.5245
1241,39.0,0.5095,0.525
1241,39.5,0.509,0.525
1241,40.0,0.508,0.525
1241,40.5,0.5095,0.525
1241,41.0,0.51,0.525
1241,41.5,0.51,0.525
1241,42.0,0.51,0.526
1241,42.5,0.51,0.5265
1241,43.0,0.51,0.528
1241,43.5,0.51,0.52
1241,44.0,0.51,0.515
1241,44.5,0.51,0.5115
1242,15.0,0.573,0.598
1242,15.5,0.575,0.589
1242,16.0,0.572,0.59
1242,16.5,0.576,0.592
1242,17.0,0.5605,0.587
1242,17.5,0.5375,0.5935
1242,18.0,0.5375,0.589
1242,18.5,0.535,0.591
1242,19.0,0.5295,0.5915
1242,19.5,0.527,0.5915
1242,20.0,0.526,0.591
1242,20.5,0.524,0.5915
1242,21.0,0.521,0.564
1242,21.5,0.5225,0.535
1242,22.0,0.5225,0.534
1242,22.5,0.525,0.5335
1242,23.0,0.527,0.5405
1242,23.5,0.5295,0.566
1242,24.0,0.5285,0.572
1242,24.5,0.5285,0.576
1242,25.0,0.5295,0.579
1242,25.5,0.527,0.5785
1242,26.0,0.5295,0.577
1242,26.5,0.5255,0.5765
1242,27.0,0.5265,0.58
1242,27.5,0.533,0.577
1242,28.0,0.5345,0.5805
1242,28.5,0.539,0.5775
1242,29.0,0.537,0.5745
1242,29.5,0.536,0.577
1242,30.0,0.538,0.5745
1242,30.5,0.5415,0.575
1242,31.0,0.5395,0.573
1242,31.5,0.5395,0.5755
1242,32.0,0.539,0.5765
1242,32.5,0.542,0.5745
1242,33.0,0.542,0.572
1242,33.5,0.5385,0.577
1242,34.0,0.5415,0.5735
1242,34.5,0.543,0.573
1242,35.0,0.546,0.5755
1242,35.5,0.5445,0.5725
1242,36.0,0.541,0.5765
1242,36.5,0.541,0.575
1242,37.0,0.5435,0.578
1242,37.5,0.5415,0.5775
1242,38.0,0.5435,0.5705
1242,38.5,0.542,0.5765
1242,39.0,0.5415,0.578
1242,39.5,0.5435,0.5735
1242,40.0,0.542,0.576
1242,40.5,0.5445,0.5765
1242,41.0,0.541,0.575
1242,41.5,0.538,0.573
1242,42.0,0.5395,0.5755
1242,42.5,0.5345,0.578
1242,43.0,0.543,0.575
1242,43.5,0.5345,0.5765
1242,44.0,0.5365,0.576
1242,44.5,0.539,0.5775
1243,15.0,0.6875,0.6525
1243,15.5,0.6885,0.656
1243,16.0,0.688,0.655
1243,16.5,0.687,0.657
1243,17.0,0.683,0.662
1243,17.5,0.683,0.6655
1243,18.0,0.687,0.6625
1243,18.5,0.686,0.6575
1243,19.0,0.6815,0.654
1243,19.5,0.6805,0.649
1243,20.0,0.682,0.646
1243,20.5,0.679,0.6485
1243,21.0,0.6805,0.6465
1243,21.5,0.683,0.6455
1243,22.0,0.6835,0.649
1243,22.5,0.683,0.648
1243,23.0,0.688,0.644
1243,23.5,0.687,0.643
1243,24.0,0.6875,0.643
1243,24.5,0.688,0.641
1243,25.0,0.6885,0.638
1243,25.5,0.691,0.6385
1243,26.0,0.6915,0.639
1243,26.5,0.6945,0.64
1243,27.0,0.694,0.6445
1243,27.5,0.693,0.6445
1243,28.0,0.6945,0.64
1243,28.5,0.695,0.642
1243,29.0,0.694,0.6415
1243,29.5,0.6905,0.6385
1243,30.0,0.69,0.6325
1243,30.5,0.689,0.6265
1243,31.0,0.691,0.6255
1243,31.5,0.6905,0.626
1243,32.0,0.6905,0.629
1243,32.5,0.692,0.63
1243,33.0,0.6925,0.627
1243,33.5,0.6925,0.628
1243,34.0,0.693,0.631
1243,34.5,0.697,0.6355
1243,35.0,0.6955,0.627
1243,35.5,0.697,0.6235
1243,36.0,0.6995,0.6235
1243,36.5,0.6965,0.6245
1243,37.0,0.6925,0.6255
1243,37.5,0.694,0.629
1243,38.0,0.7095,0.632
1243,38.5,0.718,0.6295
1243,39.0,0.72,0.6325
1243,39.5,0.722,0.634
1243,40.0,0.7205,0.629
1243,40.5,0.7195,0.6225
1243,41.0,0.7215,0.625
1243,41.5,0.7215,0.6215
1243,42.0,0.7185,0.62
1243,42.5,0.7205,0.6205
1243,43.0,0.7225,0.624
1243,43.5,0.7235,0.622
1243,44.0,0.725,0.6205
1243,44.5,0.722,0.621
1244,15.0,0.6025,0.5475
1244,15.5,0.601,0.546
1244,16.0,0.6005,0.512
1244,16.5,0.601,0.486
1244,17.0,0.6055,0.498
1244,17.5,0.606,0.5
1244,18.0,0.607,0.4985
1244,18.5,0.608,0.4995
1244,19.0,0.6095,0.4995
1244,19.5,0.6075,0.4995
1244,20.0,0.6045,0.501
1244,20.5,0.6055,0.5015
1244,21.0,0.6055,0.496
1244,21.5,0.604,0.496
1244,22.0,0.599,0.4935
1244,22.5,0.5905,0.4955
1244,23.0,0.5875,0.498
1244,23.5,0.5885,0.4985
1244,24.0,0.5835,0.4955
1244,24.5,0.575,0.4915
1244,25.0,0.57,0.487
1244,25.5,0.5715,0.4845
1244,26.0,0.577,0.489
1244,26.5,0.581,0.487
1244,27.0,0.5835,0.484
1244,27.5,0.585,0.482
1244,28.0,0.5875,0.4785
1244,28.5,0.5885,0.479
1244,29.0,0.589,0.479
1244,29.5,0.5895,0.487
1244,30.0,0.5895,0.483
1244,30.5,0.588,0.483
1244,31.0,0.586,0.475
1244,31.5,0.5895,0.4775
1244,32.0,0.588,0.4745
1244,32.5,0.5875,0.4725
1244,33.0,0.587,0.4735
1244,33.5,0.5865,0.4755
1244,34.0,0.586,0.477
1244,34.5,0.584,0.474
1244,35.0,0.5845,0.473
1244,35.5,0.5855,0.4715
1244,36.0,0.5845,0.4715
1244,36.5,0.584,0.494
1244,37.0,0.5835,0.4915
1244,37.5,0.5815,0.4925
1244,38.0,0.579,0.496
1244,38.5,0.586,0.4975
1244,39.0,0.602,0.4955
1244,39.5,0.6015,0.492
1244,40.0,0.5985,0.4945
1244,40.5,0.5995,0.4965
1244,41.0,0.605,0.496
1244,41.5,0.604,0.493
1244,42.0,0.606,0.49
1244,42.5,0.6075,0.491
1244,43.0,0.6075,0.491
1244,43.5,0.605,0.492
1244,44.0,0.6155,0.4925
1244,44.5,0.6105,0.4895
